Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,RoleTenureRatio,ManagerTenureRatio,IncomeTenureRatio,IncomeTotalWorkRatio,RoleTenureRatio_was_nan,ManagerTenureRatio_was_nan,IncomeTenureRatio_was_nan,IncomeTotalWorkRatio_was_nan
38,No,Travel_Frequently,1490,Research & Development,2,2-College,Life Sciences,4-Very High,Male,42,3-High,1,Laboratory Technician,4-Very High,Married,1702,12106,1,Yes,23,4-Outstanding,3-High,1,1,3,3-Better,1,0,0,0,0.0,0.0,1702.0,1702.0,0,0,0,0
40,No,Travel_Rarely,1398,Sales,2,4-Master,Life Sciences,3-High,Female,79,3-High,5,Manager,3-High,Married,18041,13022,0,No,14,3-Excellent,4-Very High,0,21,2,3-Better,20,15,1,12,0.75,0.6,902.05,859.1,0,0,0,0
26,No,Travel_Rarely,1349,Research & Development,23,3-Bachelor,Life Sciences,1-Low,Female,90,3-High,1,Research Scientist,4-Very High,Divorced,2886,3032,1,No,22,4-Outstanding,2-Medium,2,3,3,1-Bad,3,2,0,2,0.67,0.67,962.0,962.0,0,0,0,0
30,No,Non-Travel,1400,Research & Development,3,3-Bachelor,Life Sciences,3-High,Male,53,3-High,1,Laboratory Technician,4-Very High,Married,2097,16734,4,No,15,3-Excellent,3-High,1,9,3,1-Bad,5,3,1,4,0.6,0.8,419.4,233.0,0,0,0,0
29,No,Travel_Rarely,986,Research & Development,3,4-Master,Medical,2-Medium,Male,93,2-Medium,3,Research Director,3-High,Married,11935,21526,1,No,18,3-Excellent,3-High,0,10,2,3-Better,10,2,0,7,0.2,0.7,1193.5,1193.5,0,0,0,0
29,Yes,Travel_Rarely,408,Research & Development,25,5-Doctor,Technical Degree,3-High,Female,71,2-Medium,1,Research Scientist,2-Medium,Married,2546,18300,5,No,16,3-Excellent,2-Medium,0,6,2,4-Best,2,2,1,1,1.0,0.5,1273.0,424.33,0,0,0,0
19,Yes,Travel_Rarely,489,Human Resources,2,2-College,Technical Degree,1-Low,Male,52,2-Medium,1,Human Resources,4-Very High,Single,2564,18437,1,No,12,3-Excellent,3-High,0,1,3,4-Best,1,0,0,0,0.0,0.0,2564.0,2564.0,0,0,0,0
30,No,Non-Travel,1398,Sales,22,4-Master,Other,3-High,Female,69,3-High,3,Sales Executive,1-Low,Married,8412,2890,0,No,11,3-Excellent,3-High,0,10,3,3-Better,9,8,7,8,0.89,0.89,934.67,841.2,0,0,0,0
57,No,Travel_Rarely,210,Sales,29,3-Bachelor,Marketing,1-Low,Male,56,2-Medium,4,Manager,4-Very High,Divorced,14118,22102,3,No,12,3-Excellent,3-High,1,32,3,2-Good,1,0,0,0,0.0,0.0,14118.0,441.19,0,0,0,0
50,No,Travel_Rarely,1099,Research & Development,29,4-Master,Life Sciences,2-Medium,Male,88,2-Medium,4,Manager,3-High,Married,17046,9314,0,No,15,3-Excellent,2-Medium,1,28,2,3-Better,27,10,15,7,0.37,0.26,631.33,608.79,0,0,0,0
30,No,Non-Travel,1116,Research & Development,2,3-Bachelor,Medical,3-High,Female,49,3-High,1,Laboratory Technician,4-Very High,Single,2564,7181,0,No,14,3-Excellent,3-High,0,12,2,2-Good,11,7,6,7,0.64,0.64,233.09,213.67,0,0,0,0
60,No,Travel_Frequently,1499,Sales,28,3-Bachelor,Marketing,3-High,Female,80,2-Medium,3,Sales Executive,1-Low,Married,10266,2845,4,No,19,3-Excellent,4-Very High,0,22,5,4-Best,18,13,13,11,0.72,0.61,570.33,466.64,0,0,0,0
47,No,Travel_Rarely,983,Research & Development,2,2-College,Medical,1-Low,Female,65,3-High,2,Manufacturing Director,4-Very High,Divorced,5070,7389,5,No,13,3-Excellent,3-High,3,20,2,3-Better,5,0,0,4,0.0,0.8,1014.0,253.5,0,0,0,0
46,No,Travel_Rarely,1009,Research & Development,2,3-Bachelor,Life Sciences,1-Low,Male,51,3-High,4,Research Director,3-High,Married,17861,2288,6,No,13,3-Excellent,3-High,0,26,2,1-Bad,3,2,0,1,0.67,0.33,5953.67,686.96,0,0,0,0
35,No,Travel_Rarely,144,Research & Development,22,3-Bachelor,Life Sciences,4-Very High,Male,46,1-Low,1,Laboratory Technician,3-High,Single,4230,19225,0,No,15,3-Excellent,3-High,0,6,2,3-Better,5,4,4,3,0.8,0.6,846.0,705.0,0,0,0,0
54,No,Travel_Rarely,548,Research & Development,8,4-Master,Life Sciences,3-High,Female,42,3-High,2,Laboratory Technician,3-High,Single,3780,23428,7,No,11,3-Excellent,3-High,0,19,3,3-Better,1,0,0,0,0.0,0.0,3780.0,198.95,0,0,0,0
34,No,Travel_Rarely,1303,Research & Development,2,4-Master,Life Sciences,4-Very High,Male,62,2-Medium,1,Research Scientist,3-High,Divorced,2768,8416,3,No,12,3-Excellent,3-High,1,14,3,3-Better,7,3,5,7,0.43,1.0,395.43,197.71,0,0,0,0
46,No,Travel_Rarely,1125,Sales,10,3-Bachelor,Marketing,3-High,Female,94,2-Medium,3,Sales Executive,4-Very High,Married,9071,11563,2,Yes,19,3-Excellent,3-High,1,15,3,3-Better,3,2,1,2,0.67,0.67,3023.67,604.73,0,0,0,0
31,No,Travel_Rarely,1274,Research & Development,9,1-Below College,Life Sciences,3-High,Male,33,3-High,3,Manufacturing Director,2-Medium,Divorced,10648,14394,1,No,25,4-Outstanding,4-Very High,1,13,6,4-Best,13,8,0,8,0.62,0.62,819.08,819.08,0,0,0,0
33,Yes,Travel_Rarely,1277,Research & Development,15,1-Below College,Medical,2-Medium,Male,56,3-High,3,Manager,3-High,Married,13610,24619,7,Yes,12,3-Excellent,4-Very High,0,15,2,4-Best,7,6,7,7,0.86,1.0,1944.29,907.33,0,0,0,0
33,Yes,Travel_Rarely,587,Research & Development,10,1-Below College,Medical,1-Low,Male,38,1-Low,1,Laboratory Technician,4-Very High,Divorced,3408,6705,7,No,13,3-Excellent,1-Low,3,8,2,3-Better,4,3,1,3,0.75,0.75,852.0,426.0,0,0,0,0
30,No,Travel_Rarely,413,Sales,7,1-Below College,Marketing,4-Very High,Male,57,3-High,1,Sales Representative,2-Medium,Single,2983,18398,0,No,14,3-Excellent,1-Low,0,4,3,3-Better,3,2,1,2,0.67,0.67,994.33,745.75,0,0,0,0
35,No,Travel_Rarely,1276,Research & Development,16,3-Bachelor,Life Sciences,4-Very High,Male,72,3-High,3,Healthcare Representative,3-High,Married,7632,14295,4,Yes,12,3-Excellent,3-High,0,10,2,3-Better,8,7,0,0,0.88,0.0,954.0,763.2,0,0,0,0
31,Yes,Travel_Frequently,534,Research & Development,20,3-Bachelor,Life Sciences,1-Low,Male,66,3-High,3,Healthcare Representative,3-High,Married,9824,22908,3,No,12,3-Excellent,1-Low,0,12,2,3-Better,1,0,0,0,0.0,0.0,9824.0,818.67,0,0,0,0
34,Yes,Travel_Frequently,988,Human Resources,23,3-Bachelor,Human Resources,2-Medium,Female,43,3-High,3,Human Resources,1-Low,Divorced,9950,11533,9,Yes,15,3-Excellent,3-High,3,11,2,3-Better,3,2,0,2,0.67,0.67,3316.67,904.55,0,0,0,0
42,No,Travel_Frequently,1474,Research & Development,5,2-College,Other,2-Medium,Male,97,3-High,1,Laboratory Technician,3-High,Married,2093,9260,4,No,17,3-Excellent,4-Very High,1,8,4,3-Better,2,2,2,0,1.0,0.0,1046.5,261.62,0,0,0,0
36,No,Non-Travel,635,Sales,10,4-Master,Medical,2-Medium,Male,32,3-High,3,Sales Executive,4-Very High,Single,9980,15318,1,No,14,3-Excellent,4-Very High,0,10,3,2-Good,10,3,9,7,0.3,0.7,998.0,998.0,0,0,0,0
22,Yes,Travel_Frequently,1368,Research & Development,4,1-Below College,Technical Degree,3-High,Male,99,2-Medium,1,Laboratory Technician,3-High,Single,3894,9129,5,No,16,3-Excellent,3-High,0,4,3,3-Better,2,2,1,2,1.0,1.0,1947.0,973.5,0,0,0,0
48,No,Travel_Rarely,163,Sales,2,5-Doctor,Marketing,2-Medium,Female,37,3-High,2,Sales Executive,4-Very High,Married,4051,19658,2,No,14,3-Excellent,1-Low,1,14,2,3-Better,9,7,6,7,0.78,0.78,450.11,289.36,0,0,0,0
55,No,Travel_Rarely,1117,Sales,18,5-Doctor,Life Sciences,1-Low,Female,83,3-High,4,Manager,2-Medium,Single,16835,9873,3,No,23,4-Outstanding,4-Very High,0,37,2,3-Better,10,9,7,7,0.9,0.7,1683.5,455.0,0,0,0,0
41,No,Non-Travel,267,Sales,10,2-College,Life Sciences,4-Very High,Male,56,3-High,2,Sales Executive,4-Very High,Single,6230,13430,7,No,14,3-Excellent,4-Very High,0,16,3,3-Better,14,3,1,10,0.21,0.71,445.0,389.38,0,0,0,0
35,No,Travel_Rarely,619,Sales,1,3-Bachelor,Marketing,2-Medium,Male,85,3-High,2,Sales Executive,3-High,Married,4717,18659,9,No,11,3-Excellent,3-High,0,15,2,3-Better,11,9,6,9,0.82,0.82,428.82,314.47,0,0,0,0
40,No,Travel_Rarely,302,Research & Development,6,3-Bachelor,Life Sciences,2-Medium,Female,75,3-High,4,Manufacturing Director,3-High,Single,13237,20364,7,No,15,3-Excellent,3-High,0,22,3,3-Better,20,6,5,13,0.3,0.65,661.85,601.68,0,0,0,0
39,No,Travel_Frequently,443,Research & Development,8,1-Below College,Life Sciences,3-High,Female,48,3-High,1,Laboratory Technician,3-High,Married,3755,17872,1,No,11,3-Excellent,1-Low,1,8,3,3-Better,8,3,0,7,0.38,0.88,469.38,469.38,0,0,0,0
31,No,Travel_Rarely,828,Sales,2,1-Below College,Life Sciences,2-Medium,Male,77,3-High,2,Sales Executive,4-Very High,Single,6582,8346,4,Yes,13,3-Excellent,3-High,0,10,2,4-Best,6,5,0,5,0.83,0.83,1097.0,658.2,0,0,0,0
42,No,Travel_Rarely,319,Research & Development,24,3-Bachelor,Medical,4-Very High,Male,56,3-High,3,Manufacturing Director,1-Low,Married,7406,6950,1,Yes,21,4-Outstanding,4-Very High,1,10,5,2-Good,10,9,5,8,0.9,0.8,740.6,740.6,0,0,0,0
45,No,Travel_Rarely,561,Sales,2,3-Bachelor,Other,4-Very High,Male,61,3-High,2,Sales Executive,2-Medium,Married,4805,16177,0,No,19,3-Excellent,2-Medium,1,9,3,4-Best,8,7,3,7,0.88,0.88,600.62,533.89,0,0,0,0
26,Yes,Travel_Frequently,426,Human Resources,17,4-Master,Life Sciences,2-Medium,Female,58,3-High,1,Human Resources,3-High,Divorced,2741,22808,0,Yes,11,3-Excellent,2-Medium,1,8,2,2-Good,7,7,1,0,1.0,0.0,391.57,342.62,0,0,0,0
29,No,Travel_Rarely,232,Research & Development,19,3-Bachelor,Technical Degree,4-Very High,Male,34,3-High,2,Manufacturing Director,4-Very High,Divorced,4262,22645,4,No,12,3-Excellent,2-Medium,2,8,2,4-Best,3,2,1,2,0.67,0.67,1420.67,532.75,0,0,0,0
33,No,Travel_Rarely,922,Research & Development,1,5-Doctor,Medical,1-Low,Female,95,4-Very High,4,Research Director,3-High,Divorced,16184,22578,4,No,19,3-Excellent,3-High,1,10,2,3-Better,6,1,0,5,0.17,0.83,2697.33,1618.4,0,0,0,0
31,No,Travel_Rarely,688,Sales,7,3-Bachelor,Life Sciences,3-High,Male,44,2-Medium,3,Manager,4-Very High,Divorced,11557,25291,9,No,21,4-Outstanding,3-High,1,10,3,2-Good,5,4,0,1,0.8,0.2,2311.4,1155.7,0,0,0,0
18,Yes,Travel_Frequently,1306,Sales,5,3-Bachelor,Marketing,2-Medium,Male,69,3-High,1,Sales Representative,2-Medium,Single,1878,8059,1,Yes,14,3-Excellent,4-Very High,0,0,3,3-Better,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
40,No,Non-Travel,1094,Sales,28,3-Bachelor,Other,3-High,Male,58,1-Low,3,Sales Executive,1-Low,Divorced,10932,11373,3,No,15,3-Excellent,3-High,1,20,2,3-Better,1,0,0,1,0.0,1.0,10932.0,546.6,0,0,0,0
41,No,Non-Travel,509,Research & Development,2,4-Master,Other,1-Low,Female,62,2-Medium,2,Healthcare Representative,3-High,Single,6811,2112,2,Yes,17,3-Excellent,1-Low,0,10,3,3-Better,8,7,0,7,0.88,0.88,851.38,681.1,0,0,0,0
26,No,Travel_Rarely,775,Sales,29,2-College,Medical,1-Low,Male,45,3-High,2,Sales Executive,3-High,Divorced,4306,4267,5,No,12,3-Excellent,1-Low,2,8,5,3-Better,0,0,0,0,0.0,0.0,0.0,538.25,0,0,0,0
35,No,Travel_Rarely,195,Sales,1,3-Bachelor,Medical,1-Low,Female,80,3-High,2,Sales Executive,3-High,Single,4859,6698,1,No,16,3-Excellent,4-Very High,0,5,3,3-Better,5,4,0,3,0.8,0.6,971.8,971.8,0,0,0,0
34,No,Travel_Rarely,258,Sales,21,4-Master,Life Sciences,4-Very High,Male,74,4-Very High,2,Sales Executive,4-Very High,Single,5337,19921,1,No,12,3-Excellent,4-Very High,0,10,3,3-Better,10,7,5,7,0.7,0.7,533.7,533.7,0,0,0,0
26,Yes,Travel_Rarely,471,Research & Development,24,3-Bachelor,Technical Degree,3-High,Male,66,1-Low,1,Laboratory Technician,4-Very High,Single,2340,23213,1,Yes,18,3-Excellent,2-Medium,0,1,3,1-Bad,1,0,0,0,0.0,0.0,2340.0,2340.0,0,0,0,0
37,No,Travel_Rarely,799,Research & Development,1,3-Bachelor,Technical Degree,2-Medium,Female,59,3-High,3,Manufacturing Director,4-Very High,Single,7491,23848,4,No,17,3-Excellent,4-Very High,0,12,3,4-Best,6,5,1,2,0.83,0.33,1248.5,624.25,0,0,0,0
46,No,Travel_Frequently,1034,Research & Development,18,1-Below College,Medical,1-Low,Female,86,3-High,3,Healthcare Representative,3-High,Married,10527,8984,5,No,11,3-Excellent,4-Very High,0,28,3,2-Good,2,2,1,2,1.0,1.0,5263.5,375.96,0,0,0,0
41,No,Travel_Rarely,1276,Sales,2,5-Doctor,Life Sciences,2-Medium,Female,91,3-High,4,Manager,1-Low,Married,16595,5626,7,No,16,3-Excellent,2-Medium,1,22,2,3-Better,18,16,11,8,0.89,0.44,921.94,754.32,0,0,0,0
37,No,Non-Travel,142,Sales,9,4-Master,Medical,1-Low,Male,69,3-High,3,Sales Executive,2-Medium,Divorced,8834,24666,1,No,13,3-Excellent,4-Very High,1,9,6,3-Better,9,5,7,7,0.56,0.78,981.56,981.56,0,0,0,0
52,No,Travel_Rarely,956,Research & Development,6,2-College,Technical Degree,4-Very High,Male,78,3-High,2,Research Scientist,1-Low,Divorced,5577,22087,3,Yes,12,3-Excellent,2-Medium,2,18,3,3-Better,10,9,6,9,0.9,0.9,557.7,309.83,0,0,0,0
32,Yes,Non-Travel,1474,Sales,11,4-Master,Other,4-Very High,Male,60,4-Very High,2,Sales Executive,3-High,Married,4707,23914,8,No,12,3-Excellent,4-Very High,0,6,2,3-Better,4,2,1,2,0.5,0.5,1176.75,784.5,0,0,0,0
24,No,Travel_Frequently,535,Sales,24,3-Bachelor,Medical,4-Very High,Male,38,3-High,1,Sales Representative,4-Very High,Married,2400,5530,0,No,13,3-Excellent,3-High,2,3,3,3-Better,2,2,2,1,1.0,0.5,1200.0,800.0,0,0,0,0
38,No,Travel_Rarely,1495,Research & Development,10,3-Bachelor,Medical,3-High,Female,76,3-High,2,Healthcare Representative,3-High,Married,9824,22174,3,No,19,3-Excellent,3-High,1,18,4,3-Better,1,0,0,0,0.0,0.0,9824.0,545.78,0,0,0,0
37,No,Travel_Rarely,446,Research & Development,1,4-Master,Life Sciences,2-Medium,Female,65,3-High,2,Manufacturing Director,2-Medium,Married,6447,15701,6,No,12,3-Excellent,2-Medium,1,8,2,2-Good,6,5,4,3,0.83,0.5,1074.5,805.88,0,0,0,0
49,No,Travel_Rarely,1245,Research & Development,18,4-Master,Life Sciences,4-Very High,Male,58,2-Medium,5,Research Director,3-High,Divorced,19502,2125,1,Yes,17,3-Excellent,3-High,1,31,5,3-Better,31,9,0,9,0.29,0.29,629.1,629.1,0,0,0,0
24,No,Travel_Rarely,691,Research & Development,23,3-Bachelor,Medical,2-Medium,Male,89,4-Very High,1,Research Scientist,4-Very High,Married,2725,21630,1,Yes,11,3-Excellent,2-Medium,2,6,3,3-Better,6,5,1,4,0.83,0.67,454.17,454.17,0,0,0,0
26,No,Travel_Rarely,703,Sales,28,2-College,Marketing,1-Low,Male,66,3-High,2,Sales Executive,2-Medium,Married,6272,7428,1,No,20,4-Outstanding,4-Very High,2,6,5,4-Best,5,3,1,4,0.6,0.8,1254.4,1045.33,0,0,0,0
24,No,Travel_Rarely,823,Research & Development,17,2-College,Other,4-Very High,Male,94,2-Medium,1,Laboratory Technician,2-Medium,Married,2127,9100,1,No,21,4-Outstanding,4-Very High,1,1,2,3-Better,1,0,0,0,0.0,0.0,2127.0,2127.0,0,0,0,0
50,No,Travel_Frequently,1246,Human Resources,3,3-Bachelor,Medical,1-Low,Male,99,3-High,5,Manager,2-Medium,Married,18200,7999,1,No,11,3-Excellent,3-High,1,32,2,3-Better,32,5,10,7,0.16,0.22,568.75,568.75,0,0,0,0
25,No,Travel_Rarely,622,Sales,13,1-Below College,Medical,2-Medium,Male,40,3-High,1,Sales Representative,3-High,Married,2096,26376,1,No,11,3-Excellent,3-High,0,7,1,3-Better,7,4,0,6,0.57,0.86,299.43,299.43,0,0,0,0
24,Yes,Travel_Frequently,1287,Research & Development,7,3-Bachelor,Life Sciences,1-Low,Female,55,3-High,1,Laboratory Technician,3-High,Married,2886,14168,1,Yes,16,3-Excellent,4-Very High,1,6,4,3-Better,6,3,1,2,0.5,0.33,481.0,481.0,0,0,0,0
30,Yes,Travel_Frequently,448,Sales,12,4-Master,Life Sciences,2-Medium,Male,74,2-Medium,1,Sales Representative,1-Low,Married,2033,14470,1,No,18,3-Excellent,3-High,1,1,2,4-Best,1,0,0,0,0.0,0.0,2033.0,2033.0,0,0,0,0
34,No,Travel_Rarely,254,Research & Development,1,2-College,Life Sciences,2-Medium,Male,83,2-Medium,1,Research Scientist,4-Very High,Married,3622,22794,1,Yes,13,3-Excellent,4-Very High,1,6,3,3-Better,6,5,1,3,0.83,0.5,603.67,603.67,0,0,0,0
31,Yes,Travel_Rarely,1365,Sales,13,4-Master,Medical,2-Medium,Male,46,3-High,2,Sales Executive,1-Low,Divorced,4233,11512,2,No,17,3-Excellent,3-High,0,9,2,1-Bad,3,1,1,2,0.33,0.67,1411.0,470.33,0,0,0,0
35,No,Travel_Rarely,538,Research & Development,25,2-College,Other,1-Low,Male,54,2-Medium,2,Laboratory Technician,4-Very High,Single,3681,14004,4,No,14,3-Excellent,4-Very High,0,9,3,3-Better,3,2,0,2,0.67,0.67,1227.0,409.0,0,0,0,0
31,No,Travel_Rarely,525,Sales,6,4-Master,Medical,1-Low,Male,66,4-Very High,2,Sales Executive,4-Very High,Divorced,5460,6219,4,No,22,4-Outstanding,4-Very High,2,13,4,4-Best,7,7,5,7,1.0,1.0,780.0,420.0,0,0,0,0
27,No,Travel_Rarely,798,Research & Development,6,4-Master,Medical,1-Low,Female,66,2-Medium,1,Research Scientist,3-High,Divorced,2187,5013,0,No,12,3-Excellent,3-High,2,6,5,2-Good,5,3,0,3,0.6,0.6,437.4,364.5,0,0,0,0
37,No,Travel_Rarely,558,Sales,2,3-Bachelor,Marketing,4-Very High,Male,75,3-High,2,Sales Executive,3-High,Married,9602,3010,4,Yes,11,3-Excellent,3-High,1,17,3,2-Good,3,0,1,0,0.0,0.0,3200.67,564.82,0,0,0,0
20,No,Travel_Rarely,959,Research & Development,1,3-Bachelor,Life Sciences,4-Very High,Female,83,2-Medium,1,Research Scientist,2-Medium,Single,2836,11757,1,No,13,3-Excellent,4-Very High,0,1,0,4-Best,1,0,0,0,0.0,0.0,2836.0,2836.0,0,0,0,0
42,No,Travel_Rarely,622,Research & Development,2,4-Master,Life Sciences,3-High,Female,81,3-High,2,Healthcare Representative,4-Very High,Married,4089,5718,1,No,13,3-Excellent,2-Medium,2,10,4,3-Better,10,2,2,2,0.2,0.2,408.9,408.9,0,0,0,0
43,No,Travel_Rarely,782,Research & Development,6,4-Master,Other,2-Medium,Male,50,2-Medium,4,Research Director,4-Very High,Divorced,16627,2671,4,Yes,14,3-Excellent,3-High,1,21,3,2-Good,1,0,0,0,0.0,0.0,16627.0,791.76,0,0,0,0
38,No,Travel_Rarely,362,Research & Development,1,1-Below College,Life Sciences,3-High,Female,43,3-High,1,Research Scientist,1-Low,Single,2619,14561,3,No,17,3-Excellent,4-Very High,0,8,3,2-Good,0,0,0,0,0.0,0.0,0.0,327.38,0,0,0,0
43,No,Travel_Frequently,1001,Research & Development,9,5-Doctor,Medical,4-Very High,Male,72,3-High,2,Laboratory Technician,3-High,Divorced,5679,19627,3,Yes,13,3-Excellent,2-Medium,1,10,3,3-Better,8,7,4,7,0.88,0.88,709.88,567.9,0,0,0,0
48,No,Travel_Rarely,1236,Research & Development,1,4-Master,Life Sciences,4-Very High,Female,40,2-Medium,4,Manager,1-Low,Married,15402,17997,7,No,11,3-Excellent,1-Low,1,21,3,1-Bad,3,2,0,2,0.67,0.67,5134.0,733.43,0,0,0,0
44,No,Travel_Rarely,1112,Human Resources,1,4-Master,Life Sciences,1-Low,Female,50,2-Medium,2,Human Resources,3-High,Single,5985,26894,4,No,11,3-Excellent,2-Medium,0,10,1,4-Best,2,2,0,2,1.0,1.0,2992.5,598.5,0,0,0,0
34,No,Travel_Rarely,204,Sales,14,3-Bachelor,Technical Degree,3-High,Female,31,3-High,1,Sales Representative,3-High,Divorced,2579,2912,1,Yes,18,3-Excellent,4-Very High,2,8,3,3-Better,8,2,0,6,0.25,0.75,322.38,322.38,0,0,0,0
27,Yes,Travel_Rarely,1420,Sales,2,1-Below College,Marketing,3-High,Male,85,3-High,1,Sales Representative,1-Low,Divorced,3041,16346,0,No,11,3-Excellent,2-Medium,1,5,3,3-Better,4,3,0,2,0.75,0.5,760.25,608.2,0,0,0,0
21,No,Travel_Rarely,1343,Sales,22,1-Below College,Technical Degree,3-High,Male,49,3-High,1,Sales Representative,3-High,Single,3447,24444,1,No,11,3-Excellent,3-High,0,3,2,3-Better,3,2,1,2,0.67,0.67,1149.0,1149.0,0,0,0,0
44,No,Travel_Rarely,1315,Research & Development,3,4-Master,Other,4-Very High,Male,35,3-High,5,Manager,4-Very High,Married,19513,9358,4,Yes,12,3-Excellent,1-Low,1,26,2,4-Best,2,2,0,1,1.0,0.5,9756.5,750.5,0,0,0,0
22,No,Travel_Rarely,604,Research & Development,6,1-Below College,Medical,1-Low,Male,69,3-High,1,Research Scientist,3-High,Married,2773,12145,0,No,20,4-Outstanding,4-Very High,0,3,3,3-Better,2,2,2,2,1.0,1.0,1386.5,924.33,0,0,0,0
33,No,Travel_Rarely,1216,Sales,8,4-Master,Marketing,3-High,Male,39,3-High,2,Sales Executive,3-High,Divorced,7104,20431,0,No,12,3-Excellent,4-Very High,0,6,3,3-Better,5,0,1,2,0.0,0.4,1420.8,1184.0,0,0,0,0
32,No,Travel_Rarely,646,Research & Development,9,4-Master,Life Sciences,1-Low,Female,92,3-High,2,Research Scientist,4-Very High,Married,6322,18089,1,Yes,12,3-Excellent,4-Very High,1,6,2,2-Good,6,4,0,5,0.67,0.83,1053.67,1053.67,0,0,0,0
30,No,Travel_Frequently,160,Research & Development,3,3-Bachelor,Medical,3-High,Female,71,3-High,1,Research Scientist,3-High,Divorced,2083,22653,1,No,20,4-Outstanding,3-High,1,1,2,3-Better,1,0,0,0,0.0,0.0,2083.0,2083.0,0,0,0,0
53,No,Travel_Rarely,238,Sales,1,1-Below College,Medical,4-Very High,Female,34,3-High,2,Sales Executive,1-Low,Single,8381,7507,7,No,20,4-Outstanding,4-Very High,0,18,2,4-Best,14,7,8,10,0.5,0.71,598.64,465.61,0,0,0,0
34,No,Travel_Rarely,1397,Research & Development,1,5-Doctor,Life Sciences,2-Medium,Male,42,3-High,1,Research Scientist,4-Very High,Married,2691,7660,1,No,12,3-Excellent,4-Very High,1,10,4,2-Good,10,9,8,8,0.9,0.8,269.1,269.1,0,0,0,0
45,Yes,Travel_Frequently,306,Sales,26,4-Master,Life Sciences,1-Low,Female,100,3-High,2,Sales Executive,1-Low,Married,4286,5630,2,No,14,3-Excellent,4-Very High,2,5,4,3-Better,1,1,0,0,1.0,0.0,4286.0,857.2,0,0,0,0
26,No,Travel_Rarely,991,Research & Development,6,3-Bachelor,Life Sciences,3-High,Female,71,3-High,1,Laboratory Technician,4-Very High,Married,2659,17759,1,Yes,13,3-Excellent,3-High,1,3,2,3-Better,3,2,0,2,0.67,0.67,886.33,886.33,0,0,0,0
37,No,Travel_Rarely,482,Research & Development,3,3-Bachelor,Other,3-High,Male,36,3-High,3,Manufacturing Director,3-High,Married,9434,9606,1,No,15,3-Excellent,3-High,1,10,2,3-Better,10,7,7,8,0.7,0.8,943.4,943.4,0,0,0,0
29,No,Travel_Rarely,1176,Sales,3,2-College,Medical,2-Medium,Female,62,3-High,2,Sales Executive,3-High,Married,5561,3487,1,No,14,3-Excellent,1-Low,1,6,5,2-Good,6,0,1,2,0.0,0.33,926.83,926.83,0,0,0,0
35,No,Travel_Rarely,1017,Research & Development,6,4-Master,Life Sciences,2-Medium,Male,82,1-Low,2,Research Scientist,4-Very High,Single,6646,19368,1,No,13,3-Excellent,2-Medium,0,17,3,3-Better,17,11,11,8,0.65,0.47,390.94,390.94,0,0,0,0
33,No,Travel_Frequently,1296,Research & Development,6,3-Bachelor,Life Sciences,3-High,Male,30,3-High,2,Healthcare Representative,4-Very High,Divorced,7725,5335,3,No,23,4-Outstanding,3-High,1,15,2,1-Bad,13,11,4,7,0.85,0.54,594.23,515.0,0,0,0,0
54,No,Travel_Rarely,397,Human Resources,19,4-Master,Medical,3-High,Male,88,3-High,3,Human Resources,2-Medium,Married,10725,6729,2,No,15,3-Excellent,3-High,1,16,1,4-Best,9,7,7,1,0.78,0.11,1191.67,670.31,0,0,0,0
36,No,Travel_Rarely,913,Research & Development,9,2-College,Medical,2-Medium,Male,48,2-Medium,2,Manufacturing Director,2-Medium,Divorced,8847,13934,2,Yes,11,3-Excellent,3-High,1,13,2,3-Better,3,2,0,2,0.67,0.67,2949.0,680.54,0,0,0,0
27,No,Travel_Rarely,1115,Research & Development,3,4-Master,Medical,1-Low,Male,54,2-Medium,1,Research Scientist,4-Very High,Single,2045,15174,0,No,13,3-Excellent,4-Very High,0,5,0,3-Better,4,2,1,1,0.5,0.25,511.25,409.0,0,0,0,0
20,Yes,Travel_Rarely,1362,Research & Development,10,1-Below College,Medical,4-Very High,Male,32,3-High,1,Research Scientist,3-High,Single,1009,26999,1,Yes,11,3-Excellent,4-Very High,0,1,5,3-Better,1,0,1,1,0.0,1.0,1009.0,1009.0,0,0,0,0
33,Yes,Travel_Frequently,1076,Research & Development,3,3-Bachelor,Life Sciences,1-Low,Male,70,3-High,1,Research Scientist,1-Low,Single,3348,3164,1,Yes,11,3-Excellent,1-Low,0,10,3,3-Better,10,8,9,7,0.8,0.7,334.8,334.8,0,0,0,0
35,No,Non-Travel,727,Research & Development,3,3-Bachelor,Life Sciences,3-High,Male,41,2-Medium,1,Laboratory Technician,3-High,Married,1281,16900,1,No,18,3-Excellent,3-High,2,1,3,3-Better,1,0,0,0,0.0,0.0,1281.0,1281.0,0,0,0,0
